Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
139,sae_recons,-8.0,-0.76146513,-0.67047316,-0.090991974,-0.7932045,-0.64237136,-0.15083313,-0.031739354,0.028101802,-0.059841156
140,sae_recons,-8.0,-1.9991395,-0.17796876,-1.8211708,-2.0735536,-0.1664337,-1.9071198,-0.074414015,0.0115350485,-0.085948944
141,sae_recons,-8.0,-0.62427306,-0.81359076,0.1893177,-0.6517652,-0.7813982,0.12963295,-0.027492166,0.032192588,-0.059684753
142,sae_recons,-8.0,-0.80315626,-0.6322292,-0.17092705,-0.8389486,-0.6031736,-0.235775,-0.03579235,0.029055595,-0.064847946
143,sae_recons,-8.0,-0.71030813,-0.7154656,0.0051574707,-0.7420664,-0.68472576,-0.057340622,-0.03175825,0.030739844,-0.062498093
128,sae_recons,-5.0,-2.6268015,-0.10450661,-2.522295,-2.687554,-0.099731855,-2.587822,-0.06075239,0.0047747567,-0.06552696
129,sae_recons,-5.0,-0.7615236,-0.6729845,-0.08853912,-0.7820332,-0.65465283,-0.12738037,-0.0205096,0.018331647,-0.038841248
130,sae_recons,-5.0,-0.7142445,-0.71293414,-0.0013103485,-0.7315596,-0.6959227,-0.0356369,-0.01731509,0.017011464,-0.034326553
131,sae_recons,-5.0,-0.55490595,-0.90161043,0.34670448,-0.5688842,-0.88207465,0.31319046,-0.013978243,0.01953578,-0.033514023
132,sae_recons,-5.0,-0.7810054,-0.6567912,-0.12421417,-0.8032014,-0.6378266,-0.16537476,-0.022195995,0.018964589,-0.041160583
133,sae_recons,-5.0,-0.9253572,-0.5454992,-0.37985802,-0.9491565,-0.52972674,-0.41942978,-0.0237993,0.015772462,-0.039571762
134,sae_recons,-5.0,-0.7060353,-0.7162263,0.010190964,-0.7237497,-0.6987367,-0.02501297,-0.017714381,0.017489552,-0.035203934
135,sae_recons,-5.0,-2.3517487,-0.13071178,-2.221037,-2.407529,-0.12480481,-2.2827244,-0.05578041,0.0059069693,-0.06168747
136,sae_recons,-5.0,-2.3916218,-0.13052106,-2.2611008,-2.446863,-0.12488909,-2.3219738,-0.055241108,0.0056319684,-0.06087303
137,sae_recons,-5.0,-2.2291245,-0.14608249,-2.0830421,-2.2813258,-0.13975093,-2.1415749,-0.05220127,0.006331563,-0.058532715
138,sae_recons,-5.0,-0.7942297,-0.6478216,-0.14640808,-0.81389964,-0.63131297,-0.18258667,-0.01966995,0.016508639,-0.03617859
139,sae_recons,-5.0,-0.76146513,-0.67047316,-0.090991974,-0.78104734,-0.6529288,-0.12811852,-0.019582212,0.01754433,-0.03712654
140,sae_recons,-5.0,-1.9991395,-0.17796876,-1.8211708,-2.0453131,-0.17069454,-1.8746185,-0.046173573,0.0072742105,-0.053447723
141,sae_recons,-5.0,-0.62427306,-0.81359076,0.1893177,-0.6412467,-0.793476,0.15222931,-0.016973615,0.02011478,-0.037088394
142,sae_recons,-5.0,-0.80315626,-0.6322292,-0.17092705,-0.8252494,-0.6140639,-0.21118546,-0.022093117,0.01816529,-0.040258408
143,sae_recons,-5.0,-0.71030813,-0.7154656,0.0051574707,-0.72990394,-0.696264,-0.033639908,-0.019595802,0.019201577,-0.03879738
128,sae_recons,5.0,-2.6268015,-0.10450661,-2.522295,-2.5670857,-0.10951482,-2.457571,0.059715748,-0.005008206,0.06472397
129,sae_recons,5.0,-0.7615236,-0.6729845,-0.08853912,-0.7418652,-0.6912766,-0.050588608,0.019658387,-0.018292129,0.037950516
130,sae_recons,5.0,-0.7142445,-0.71293414,-0.0013103485,-0.6976071,-0.72987944,0.03227234,0.016637385,-0.016945302,0.033582687
131,sae_recons,5.0,-0.55490595,-0.90161043,0.34670448,-0.54152787,-0.92098916,0.3794613,0.013378084,-0.019378722,0.032756805
132,sae_recons,5.0,-0.7810054,-0.6567912,-0.12421417,-0.7596915,-0.6757872,-0.08390427,0.021313906,-0.018996,0.040309906
133,sae_recons,5.0,-0.9253572,-0.5454992,-0.37985802,-0.9023513,-0.5613746,-0.34097672,0.023005903,-0.0158754,0.038881302
134,sae_recons,5.0,-0.7060353,-0.7162263,0.010190964,-0.6890132,-0.7336585,0.04464531,0.017022133,-0.017432213,0.034454346
135,sae_recons,5.0,-2.3517487,-0.13071178,-2.221037,-2.297107,-0.13686675,-2.1602402,0.054641724,-0.0061549693,0.060796738
136,sae_recons,5.0,-2.3916218,-0.13052106,-2.2611008,-2.3374455,-0.13638988,-2.2010555,0.05417633,-0.0058688223,0.060045242
137,sae_recons,5.0,-2.2291245,-0.14608249,-2.0830421,-2.178072,-0.15264513,-2.0254269,0.05105257,-0.0065626353,0.05761528
138,sae_recons,5.0,-0.7942297,-0.6478216,-0.14640808,-0.77526075,-0.6643465,-0.11091423,0.01896894,-0.01652491,0.03549385
139,sae_recons,5.0,-0.76146513,-0.67047316,-0.090991974,-0.7427204,-0.6879242,-0.05479622,0.018744707,-0.017451048,0.036195755
140,sae_recons,5.0,-1.9991395,-0.17796876,-1.8211708,-1.9540632,-0.18545507,-1.7686081,0.04507637,-0.0074863136,0.052562714
141,sae_recons,5.0,-0.62427306,-0.81359076,0.1893177,-0.6079993,-0.8336406,0.22564125,0.016273737,-0.02004981,0.036323547
142,sae_recons,5.0,-0.80315626,-0.6322292,-0.17092705,-0.78195095,-0.6503992,-0.13155174,0.021205306,-0.01817,0.039375305
143,sae_recons,5.0,-0.71030813,-0.7154656,0.0051574707,-0.69151646,-0.73462826,0.0431118,0.018791676,-0.019162655,0.03795433
128,sae_recons,8.0,-2.6268015,-0.10450661,-2.522295,-2.531762,-0.11263352,-2.4191284,0.095039606,-0.008126907,0.10316658
129,sae_recons,8.0,-0.7615236,-0.6729845,-0.08853912,-0.73046714,-0.7022231,-0.028244019,0.031056464,-0.029238641,0.060295105
130,sae_recons,8.0,-0.7142445,-0.71293414,-0.0013103485,-0.6879181,-0.7400307,0.05211258,0.026326358,-0.02709657,0.053422928
131,sae_recons,8.0,-0.55490595,-0.90161043,0.34670448,-0.5337726,-0.9325439,0.3987713,0.021133363,-0.03093344,0.052066803
132,sae_recons,8.0,-0.7810054,-0.6567912,-0.12421417,-0.7473173,-0.68718815,-0.060129166,0.03368807,-0.030396938,0.06408501
133,sae_recons,8.0,-0.9253572,-0.5454992,-0.37985802,-0.888931,-0.5709359,-0.31799507,0.036426246,-0.0254367,0.061862946
134,sae_recons,8.0,-0.7060353,-0.7162263,0.010190964,-0.67914563,-0.74405843,0.064912796,0.026889682,-0.02783215,0.054721832
135,sae_recons,8.0,-2.3517487,-0.13071178,-2.221037,-2.264873,-0.14067796,-2.124195,0.08687568,-0.00996618,0.09684181
136,sae_recons,8.0,-2.3916218,-0.13052106,-2.2611008,-2.3054855,-0.14002104,-2.1654644,0.08613634,-0.009499982,0.09563637
137,sae_recons,8.0,-2.2291245,-0.14608249,-2.0830421,-2.1479595,-0.15669698,-1.9912624,0.081165075,-0.010614485,0.09177971
138,sae_recons,8.0,-0.7942297,-0.6478216,-0.14640808,-0.7642246,-0.6742473,-0.089977264,0.030005097,-0.02642572,0.056430817
139,sae_recons,8.0,-0.76146513,-0.67047316,-0.090991974,-0.73183113,-0.6983724,-0.03345871,0.029633999,-0.027899265,0.057533264
140,sae_recons,8.0,-1.9991395,-0.17796876,-1.8211708,-1.9275519,-0.19004497,-1.7375069,0.07158768,-0.012076214,0.08366394
141,sae_recons,8.0,-0.62427306,-0.81359076,0.1893177,-0.59855855,-0.8456346,0.24707603,0.025714517,-0.032043815,0.05775833
142,sae_recons,8.0,-0.80315626,-0.6322292,-0.17092705,-0.7696455,-0.66129285,-0.10835266,0.033510745,-0.029063642,0.06257439
143,sae_recons,8.0,-0.71030813,-0.7154656,0.0051574707,-0.68061763,-0.746095,0.06547737,0.029690504,-0.030629396,0.0603199
128,sae_recons,10.0,-2.6268015,-0.10450661,-2.522295,-2.5084054,-0.11476296,-2.3936424,0.118396044,-0.01025635,0.12865257
129,sae_recons,10.0,-0.7615236,-0.6729845,-0.08853912,-0.7230358,-0.70950127,-0.013534546,0.038487792,-0.036516786,0.07500458
130,sae_recons,10.0,-0.7142445,-0.71293414,-0.0013103485,-0.6815971,-0.7467712,0.0651741,0.03264737,-0.03383708,0.06648445
131,sae_recons,10.0,-0.55490595,-0.90161043,0.34670448,-0.5287005,-0.9402338,0.41153336,0.02620548,-0.038623393,0.06482887
132,sae_recons,10.0,-0.7810054,-0.6567912,-0.12421417,-0.739224,-0.69479805,-0.044425964,0.041781366,-0.038006842,0.07978821
133,sae_recons,10.0,-0.9253572,-0.5454992,-0.37985802,-0.8801428,-0.5773226,-0.3028202,0.045214415,-0.031823397,0.07703781
134,sae_recons,10.0,-0.7060353,-0.7162263,0.010190964,-0.6726805,-0.7509943,0.07831383,0.03335482,-0.034768045,0.068122864
135,sae_recons,10.0,-2.3517487,-0.13071178,-2.221037,-2.2436297,-0.14326684,-2.1003628,0.10811901,-0.012555063,0.12067413
136,sae_recons,10.0,-2.3916218,-0.13052106,-2.2611008,-2.2843852,-0.14248995,-2.1418953,0.107236624,-0.011968896,0.119205475
137,sae_recons,10.0,-2.2291245,-0.14608249,-2.0830421,-2.1281235,-0.15944229,-1.9686813,0.101001024,-0.0133598,0.11436081
138,sae_recons,10.0,-0.7942297,-0.6478216,-0.14640808,-0.75698197,-0.6808654,-0.07611656,0.037247717,-0.0330438,0.07029152
139,sae_recons,10.0,-0.76146513,-0.67047316,-0.090991974,-0.7247378,-0.70530576,-0.019432068,0.03672731,-0.034832597,0.071559906
140,sae_recons,10.0,-1.9991395,-0.17796876,-1.8211708,-1.910099,-0.19314581,-1.7169533,0.08904052,-0.015177056,0.10421753
141,sae_recons,10.0,-0.62427306,-0.81359076,0.1893177,-0.5923893,-0.85362166,0.26123238,0.031883776,-0.040030897,0.07191467
142,sae_recons,10.0,-0.80315626,-0.6322292,-0.17092705,-0.7616136,-0.66854644,-0.09306717,0.04154265,-0.03631723,0.07785988
143,sae_recons,10.0,-0.71030813,-0.7154656,0.0051574707,-0.67351395,-0.75371414,0.080200195,0.036794186,-0.03824854,0.075042725
128,sae_recons,20.0,-2.6268015,-0.10450661,-2.522295,-2.394321,-0.12597798,-2.268343,0.23248053,-0.021471366,0.25395203
129,sae_recons,20.0,-0.7615236,-0.6729845,-0.08853912,-0.68772054,-0.7456906,0.057970047,0.07380307,-0.0727061,0.14650917
130,sae_recons,20.0,-0.7142445,-0.71293414,-0.0013103485,-0.6513344,-0.7803894,0.12905502,0.06291008,-0.06745529,0.13036537
131,sae_recons,20.0,-0.55490595,-0.90161043,0.34670448,-0.50466835,-0.9781829,0.47351456,0.050237596,-0.07657248,0.12681007
132,sae_recons,20.0,-0.7810054,-0.6567912,-0.12421417,-0.70071495,-0.7327851,0.03207016,0.08029044,-0.075993896,0.15628433
133,sae_recons,20.0,-0.9253572,-0.5454992,-0.37985802,-0.8380034,-0.6093962,-0.22860718,0.087353826,-0.06389701,0.15125084
134,sae_recons,20.0,-0.7060353,-0.7162263,0.010190964,-0.64189225,-0.78542215,0.14352989,0.06414306,-0.06919587,0.13333893
135,sae_recons,20.0,-2.3517487,-0.13071178,-2.221037,-2.1403484,-0.15677464,-1.9835739,0.21140027,-0.026062861,0.237463
136,sae_recons,20.0,-2.3916218,-0.13052106,-2.2611008,-2.1815693,-0.15539289,-2.0261765,0.21005249,-0.024871826,0.23492432
137,sae_recons,20.0,-2.2291245,-0.14608249,-2.0830421,-2.031609,-0.17372553,-1.8578835,0.19751549,-0.02764304,0.22515869
138,sae_recons,20.0,-0.7942297,-0.6478216,-0.14640808,-0.7223837,-0.7138521,-0.00853157,0.07184601,-0.0660305,0.13787651
139,sae_recons,20.0,-0.76146513,-0.67047316,-0.090991974,-0.6910372,-0.73969936,0.048662186,0.070427954,-0.069226205,0.13965416
140,sae_recons,20.0,-1.9991395,-0.17796876,-1.8211708,-1.8255392,-0.20910513,-1.6164341,0.17360032,-0.031136379,0.20473671
141,sae_recons,20.0,-0.62427306,-0.81359076,0.1893177,-0.5629951,-0.893407,0.3304119,0.061277986,-0.07981622,0.14109421
142,sae_recons,20.0,-0.80315626,-0.6322292,-0.17092705,-0.7234098,-0.7046987,-0.01871109,0.079746485,-0.07246947,0.15221596
143,sae_recons,20.0,-0.71030813,-0.7154656,0.0051574707,-0.63966304,-0.7916959,0.15203285,0.070645094,-0.07623029,0.14687538
128,sae_diff,-20.0,-2.6268015,-0.10450661,-2.522295,-2.8021765,-0.09105003,-2.7111263,-0.17537498,0.013456583,-0.18883133
129,sae_diff,-20.0,-0.7615236,-0.6729845,-0.08853912,-0.8162379,-0.62420416,-0.19203377,-0.054714322,0.048780322,-0.103494644
130,sae_diff,-20.0,-0.7142445,-0.71293414,-0.0013103485,-0.76977426,-0.65930825,-0.110466,-0.055529773,0.05362588,-0.109155655
131,sae_diff,-20.0,-0.55490595,-0.90161043,0.34670448,-0.595436,-0.8455905,0.2501545,-0.040530026,0.05601996,-0.09654999
132,sae_diff,-20.0,-0.7810054,-0.6567912,-0.12421417,-0.8409539,-0.6055737,-0.23538017,-0.059948504,0.051217496,-0.111166
133,sae_diff,-20.0,-0.9253572,-0.5454992,-0.37985802,-0.9943089,-0.5006241,-0.49368477,-0.06895167,0.044875085,-0.11382675
134,sae_diff,-20.0,-0.7060353,-0.7162263,0.010190964,-0.759334,-0.6643004,-0.095033646,-0.05329871,0.051925898,-0.10522461
135,sae_diff,-20.0,-2.3517487,-0.13071178,-2.221037,-2.513707,-0.11401625,-2.3996906,-0.16195822,0.01669553,-0.17865372
136,sae_diff,-20.0,-2.3916218,-0.13052106,-2.2611008,-2.5551217,-0.11421141,-2.4409103,-0.16349983,0.016309649,-0.17980957
137,sae_diff,-20.0,-2.2291245,-0.14608249,-2.0830421,-2.3843496,-0.12779403,-2.2565556,-0.15522504,0.018288463,-0.17351341
138,sae_diff,-20.0,-0.7942297,-0.6478216,-0.14640808,-0.84163463,-0.6075343,-0.23410034,-0.047404945,0.040287316,-0.08769226
139,sae_diff,-20.0,-0.76146513,-0.67047316,-0.090991974,-0.8157216,-0.62224203,-0.19347954,-0.05425644,0.048231125,-0.102487564
140,sae_diff,-20.0,-1.9991395,-0.17796876,-1.8211708,-2.134368,-0.1572199,-1.977148,-0.1352284,0.020748854,-0.15597725
141,sae_diff,-20.0,-0.62427306,-0.81359076,0.1893177,-0.6715408,-0.75809246,0.086551666,-0.047267735,0.055498302,-0.10276604
142,sae_diff,-20.0,-0.80315626,-0.6322292,-0.17092705,-0.8601208,-0.5856266,-0.27449417,-0.056964517,0.046602607,-0.10356712
143,sae_diff,-20.0,-0.71030813,-0.7154656,0.0051574707,-0.76390773,-0.66310245,-0.10080528,-0.053599596,0.052363157,-0.10596275
128,sae_diff,-10.0,-2.6268015,-0.10450661,-2.522295,-2.7137706,-0.09753488,-2.6162357,-0.08696914,0.006971732,-0.093940735
129,sae_diff,-10.0,-0.7615236,-0.6729845,-0.08853912,-0.7885188,-0.64826953,-0.14024925,-0.026995182,0.024714947,-0.05171013
130,sae_diff,-10.0,-0.7142445,-0.71293414,-0.0013103485,-0.7415489,-0.68580854,-0.055740356,-0.027304411,0.027125597,-0.054430008
131,sae_diff,-10.0,-0.55490595,-0.90161043,0.34670448,-0.5747687,-0.87344044,0.29867172,-0.019862771,0.02816999,-0.04803276
132,sae_diff,-10.0,-0.7810054,-0.6567912,-0.12421417,-0.8106262,-0.63076514,-0.17986107,-0.029620826,0.02602607,-0.055646896
133,sae_diff,-10.0,-0.9253572,-0.5454992,-0.37985802,-0.95937854,-0.52271587,-0.43666267,-0.034021318,0.022783339,-0.056804657
134,sae_diff,-10.0,-0.7060353,-0.7162263,0.010190964,-0.7322322,-0.6899978,-0.04223442,-0.026196897,0.026228487,-0.052425385
135,sae_diff,-10.0,-2.3517487,-0.13071178,-2.221037,-2.4319973,-0.122081846,-2.3099155,-0.080248594,0.008629933,-0.08887863
136,sae_diff,-10.0,-2.3916218,-0.13052106,-2.2611008,-2.4725652,-0.12209757,-2.3504677,-0.080943346,0.008423492,-0.08936691
137,sae_diff,-10.0,-2.2291245,-0.14608249,-2.0830421,-2.3058963,-0.13665715,-2.169239,-0.076771736,0.009425342,-0.0861969
138,sae_diff,-10.0,-0.7942297,-0.6478216,-0.14640808,-0.8177364,-0.62739444,-0.19034195,-0.023506701,0.020427167,-0.04393387
139,sae_diff,-10.0,-0.76146513,-0.67047316,-0.090991974,-0.78818816,-0.6460869,-0.14210129,-0.026723027,0.024386287,-0.051109314
140,sae_diff,-10.0,-1.9991395,-0.17796876,-1.8211708,-2.0659976,-0.16732736,-1.8986702,-0.06685805,0.010641396,-0.07749939
141,sae_diff,-10.0,-0.62427306,-0.81359076,0.1893177,-0.6475134,-0.78555584,0.13804245,-0.023240328,0.028034925,-0.051275253
142,sae_diff,-10.0,-0.80315626,-0.6322292,-0.17092705,-0.8313017,-0.60859203,-0.22270966,-0.028145432,0.023637176,-0.051782608
143,sae_diff,-10.0,-0.71030813,-0.7154656,0.0051574707,-0.73678374,-0.6888921,-0.047891617,-0.026475608,0.02657348,-0.053049088
128,sae_diff,-8.0,-2.6268015,-0.10450661,-2.522295,-2.6962757,-0.09888831,-2.5973873,-0.06947422,0.005618304,-0.075092316
129,sae_diff,-8.0,-0.7615236,-0.6729845,-0.08853912,-0.7830673,-0.65315586,-0.12991142,-0.021543682,0.019828618,-0.0413723
130,sae_diff,-8.0,-0.7142445,-0.71293414,-0.0013103485,-0.73601085,-0.69118816,-0.044822693,-0.021766365,0.02174598,-0.043512344
131,sae_diff,-8.0,-0.55490595,-0.90161043,0.34670448,-0.5707377,-0.87904346,0.30830574,-0.015831769,0.022566974,-0.038398743
132,sae_diff,-8.0,-0.7810054,-0.6567912,-0.12421417,-0.8046404,-0.6359068,-0.1687336,-0.02363503,0.020884395,-0.044519424
133,sae_diff,-8.0,-0.9253572,-0.5454992,-0.37985802,-0.95250046,-0.52721703,-0.42528343,-0.02714324,0.018282175,-0.045425415
134,sae_diff,-8.0,-0.7060353,-0.7162263,0.010190964,-0.7269229,-0.6951999,-0.031723022,-0.020887613,0.021026373,-0.041913986
135,sae_diff,-8.0,-2.3517487,-0.13071178,-2.221037,-2.4158301,-0.12376162,-2.2920685,-0.06408143,0.0069501624,-0.07103157
136,sae_diff,-8.0,-2.3916218,-0.13052106,-2.2611008,-2.4562569,-0.12373729,-2.3325195,-0.06463504,0.0067837685,-0.07141876
137,sae_diff,-8.0,-2.2291245,-0.14608249,-2.0830421,-2.2904174,-0.13849512,-2.1519222,-0.061292887,0.0075873733,-0.06888008
138,sae_diff,-8.0,-0.7942297,-0.6478216,-0.14640808,-0.8130194,-0.63142073,-0.18159866,-0.018789709,0.016400874,-0.035190582
139,sae_diff,-8.0,-0.76146513,-0.67047316,-0.090991974,-0.7827806,-0.65091985,-0.13186073,-0.021315455,0.019553304,-0.04086876
140,sae_diff,-8.0,-1.9991395,-0.17796876,-1.8211708,-2.0524921,-0.16941452,-1.8830776,-0.053352594,0.008554235,-0.061906815
141,sae_diff,-8.0,-0.62427306,-0.81359076,0.1893177,-0.6428018,-0.79111916,0.14831734,-0.01852876,0.022471607,-0.041000366
142,sae_diff,-8.0,-0.80315626,-0.6322292,-0.17092705,-0.8256198,-0.61326516,-0.21235466,-0.02246356,0.018964052,-0.041427612
143,sae_diff,-8.0,-0.71030813,-0.7154656,0.0051574707,-0.7314171,-0.6941628,-0.037254333,-0.021108985,0.02130282,-0.042411804
128,sae_diff,-5.0,-2.6268015,-0.10450661,-2.522295,-2.670114,-0.10095742,-2.5691566,-0.04331255,0.0035491884,-0.04686165
129,sae_diff,-5.0,-0.7615236,-0.6729845,-0.08853912,-0.7749263,-0.66055024,-0.11437607,-0.0134027,0.012434244,-0.025836945
130,sae_diff,-5.0,-0.7142445,-0.71293414,-0.0013103485,-0.72777534,-0.6993005,-0.028474808,-0.01353085,0.013633609,-0.02716446
131,sae_diff,-5.0,-0.55490595,-0.90161043,0.34670448,-0.5647434,-0.88748014,0.32273674,-0.009837449,0.014130294,-0.023967743
132,sae_diff,-5.0,-0.7810054,-0.6567912,-0.12421417,-0.7957095,-0.6436881,-0.15202141,-0.014704108,0.0131031275,-0.027807236
133,sae_diff,-5.0,-0.9253572,-0.5454992,-0.37985802,-0.94225204,-0.5340222,-0.40822983,-0.016894817,0.011476994,-0.02837181
134,sae_diff,-5.0,-0.7060353,-0.7162263,0.010190964,-0.71902406,-0.7030443,-0.015979767,-0.012988746,0.013181984,-0.02617073
135,sae_diff,-5.0,-2.3517487,-0.13071178,-2.221037,-2.3916988,-0.1263237,-2.2653751,-0.039950132,0.004388079,-0.044338226
136,sae_diff,-5.0,-2.3916218,-0.13052106,-2.2611008,-2.4318879,-0.12624091,-2.305647,-0.040266037,0.00428015,-0.044546127
137,sae_diff,-5.0,-2.2291245,-0.14608249,-2.0830421,-2.2673163,-0.14129585,-2.1260204,-0.038191795,0.0047866404,-0.042978287
138,sae_diff,-5.0,-0.7942297,-0.6478216,-0.14640808,-0.80593944,-0.637532,-0.16840744,-0.01170975,0.010289609,-0.02199936
139,sae_diff,-5.0,-0.76146513,-0.67047316,-0.090991974,-0.7747286,-0.6582106,-0.11651802,-0.013263464,0.012262583,-0.025526047
140,sae_diff,-5.0,-1.9991395,-0.17796876,-1.8211708,-2.0323803,-0.17258,-1.8598003,-0.033240795,0.0053887516,-0.03862953
141,sae_diff,-5.0,-0.62427306,-0.81359076,0.1893177,-0.63579464,-0.7995043,0.16370964,-0.011521578,0.014086485,-0.025608063
142,sae_diff,-5.0,-0.80315626,-0.6322292,-0.17092705,-0.8171369,-0.62033284,-0.19680405,-0.013980627,0.011896372,-0.025876999
143,sae_diff,-5.0,-0.71030813,-0.7154656,0.0051574707,-0.72344226,-0.70210284,-0.021339417,-0.013134122,0.013362765,-0.026496887
128,sae_diff,5.0,-2.6268015,-0.10450661,-2.522295,-2.5838988,-0.10818127,-2.4757175,0.042902708,-0.0036746562,0.046577454
129,sae_diff,5.0,-0.7615236,-0.6729845,-0.08853912,-0.7482851,-0.6855963,-0.06268883,0.01323849,-0.012611806,0.025850296
130,sae_diff,5.0,-0.7142445,-0.71293414,-0.0013103485,-0.70094657,-0.72671485,0.02576828,0.013297915,-0.013780713,0.027078629
131,sae_diff,5.0,-0.55490595,-0.90161043,0.34670448,-0.54528207,-0.91578835,0.3705063,0.009623885,-0.014177918,0.023801804
132,sae_diff,5.0,-0.7810054,-0.6567912,-0.12421417,-0.76646996,-0.6701145,-0.09635544,0.014535427,-0.013323307,0.027858734
133,sae_diff,5.0,-0.9253572,-0.5454992,-0.37985802,-0.90868926,-0.55714965,-0.3515396,0.016667962,-0.011650443,0.028318405
134,sae_diff,5.0,-0.7060353,-0.7162263,0.010190964,-0.6932708,-0.7295352,0.03626442,0.0127645135,-0.013308942,0.026073456
135,sae_diff,5.0,-2.3517487,-0.13071178,-2.221037,-2.3121858,-0.13524687,-2.176939,0.03956294,-0.004535094,0.0440979
136,sae_diff,5.0,-2.3916218,-0.13052106,-2.2611008,-2.3517785,-0.13493966,-2.2168388,0.03984332,-0.0044185966,0.044261932
137,sae_diff,5.0,-2.2291245,-0.14608249,-2.0830421,-2.191386,-0.15101117,-2.0403748,0.03773856,-0.0049286783,0.04266739
138,sae_diff,5.0,-0.7942297,-0.6478216,-0.14640808,-0.7826126,-0.6582592,-0.12435341,0.0116170645,-0.010437608,0.022054672
139,sae_diff,5.0,-0.76146513,-0.67047316,-0.090991974,-0.748407,-0.6828648,-0.06554222,0.013058126,-0.012391627,0.025449753
140,sae_diff,5.0,-1.9991395,-0.17796876,-1.8211708,-1.9662765,-0.18349493,-1.7827816,0.03286302,-0.00552617,0.038389206
141,sae_diff,5.0,-0.62427306,-0.81359076,0.1893177,-0.6129633,-0.8277937,0.2148304,0.011309743,-0.014202952,0.025512695
142,sae_diff,5.0,-0.80315626,-0.6322292,-0.17092705,-0.78931934,-0.64431506,-0.14500427,0.01383692,-0.012085855,0.025922775
143,sae_diff,5.0,-0.71030813,-0.7154656,0.0051574707,-0.6973491,-0.72901297,0.031663895,0.012959063,-0.013547361,0.026506424
128,sae_diff,8.0,-2.6268015,-0.10450661,-2.522295,-2.5583463,-0.11044734,-2.4478989,0.06845522,-0.005940728,0.07439613
129,sae_diff,8.0,-0.7615236,-0.6729845,-0.08853912,-0.74042857,-0.69324076,-0.047187805,0.021095037,-0.02025628,0.04135132
130,sae_diff,8.0,-0.7142445,-0.71293414,-0.0013103485,-0.6930859,-0.7350457,0.041959763,0.021158576,-0.022111535,0.04327011
131,sae_diff,8.0,-0.55490595,-0.90161043,0.34670448,-0.53960705,-0.92431736,0.3847103,0.015298903,-0.022706926,0.03800583
132,sae_diff,8.0,-0.7810054,-0.6567912,-0.12421417,-0.75785923,-0.6781874,-0.07967186,0.023146152,-0.02139616,0.044542313
133,sae_diff,8.0,-0.9253572,-0.5454992,-0.37985802,-0.89880574,-0.56421864,-0.3345871,0.026551485,-0.018719435,0.04527092
134,sae_diff,8.0,-0.7060353,-0.7162263,0.010190964,-0.68571997,-0.73757887,0.051858902,0.02031535,-0.02135259,0.04166794
135,sae_diff,8.0,-2.3517487,-0.13071178,-2.221037,-2.2886178,-0.13804227,-2.1505756,0.063130856,-0.007330492,0.07046127
136,sae_diff,8.0,-2.3916218,-0.13052106,-2.2611008,-2.3280509,-0.13766111,-2.1903896,0.063570976,-0.0071400553,0.070711136
137,sae_diff,8.0,-2.2291245,-0.14608249,-2.0830421,-2.168962,-0.15403712,-2.014925,0.060162544,-0.007954627,0.06811714
