Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
266,sae_recons,-5.0,-2.3043523,-0.1347908,-2.1695614,-2.3014197,-0.13512556,-2.166294,0.0029325485,-0.0003347695,0.0032672882
267,sae_recons,-5.0,-0.644621,-0.78672993,0.14210892,-0.6414531,-0.7903312,0.1488781,0.0031679273,-0.003601253,0.0067691803
268,sae_recons,-5.0,-0.7197991,-0.7056809,-0.014118195,-0.7163752,-0.70902807,-0.007347107,0.0034239292,-0.0033471584,0.0067710876
269,sae_recons,-5.0,-0.70268327,-0.7264927,0.023809433,-0.6995674,-0.72961956,0.030052185,0.0031158924,-0.0031268597,0.006242752
270,sae_recons,-5.0,-0.7681703,-0.665698,-0.102472305,-0.7653368,-0.66812307,-0.097213745,0.0028334856,-0.0024250746,0.00525856
271,sae_recons,-5.0,-0.77659976,-0.6560019,-0.12059784,-0.77301675,-0.65914994,-0.113866806,0.003583014,-0.0031480193,0.0067310333
256,sae_recons,5.0,-1.7158931,-0.23206937,-1.4838238,-1.7199165,-0.23118702,-1.4887295,-0.0040233135,0.00088235736,-0.0049057007
257,sae_recons,5.0,-2.0038693,-0.17769933,-1.82617,-2.0076761,-0.17707157,-1.8306046,-0.0038068295,0.0006277561,-0.0044345856
258,sae_recons,5.0,-0.64364344,-0.7883864,0.14474297,-0.64743686,-0.78411174,0.13667488,-0.0037934184,0.0042746663,-0.008068085
259,sae_recons,5.0,-0.72553235,-0.700939,-0.024593353,-0.729312,-0.69729525,-0.032016754,-0.0037796497,0.0036437511,-0.007423401
260,sae_recons,5.0,-0.6665505,-0.761073,0.094522476,-0.6701374,-0.75725555,0.08711815,-0.0035868883,0.003817439,-0.0074043274
261,sae_recons,5.0,-0.8073732,-0.62915057,-0.17822266,-0.81099623,-0.62619895,-0.18479729,-0.0036230087,0.002951622,-0.0065746307
262,sae_recons,5.0,-0.62093294,-0.81162393,0.190691,-0.62512136,-0.8066609,0.18153954,-0.0041884184,0.0049630404,-0.009151459
263,sae_recons,5.0,-0.6013501,-0.8306878,0.22933769,-0.60559386,-0.8254158,0.21982193,-0.0042437315,0.005272031,-0.009515762
264,sae_recons,5.0,-1.4182587,-0.31113058,-1.1071281,-1.4233434,-0.30949372,-1.1138496,-0.005084753,0.0016368628,-0.0067214966
265,sae_recons,5.0,-0.83984756,-0.6038952,-0.23595238,-0.84352684,-0.6010742,-0.24245262,-0.0036792755,0.0028209686,-0.006500244
266,sae_recons,5.0,-2.3043523,-0.1347908,-2.1695614,-2.3075874,-0.13443059,-2.1731567,-0.0032351017,0.00036020577,-0.0035953522
267,sae_recons,5.0,-0.644621,-0.78672993,0.14210892,-0.6479412,-0.7830005,0.13505936,-0.0033201575,0.003729403,-0.0070495605
268,sae_recons,5.0,-0.7197991,-0.7056809,-0.014118195,-0.72335356,-0.70224684,-0.02110672,-0.0035544634,0.003434062,-0.0069885254
269,sae_recons,5.0,-0.70268327,-0.7264927,0.023809433,-0.7059716,-0.7232293,0.01725769,-0.0032883286,0.003263414,-0.0065517426
270,sae_recons,5.0,-0.7681703,-0.665698,-0.102472305,-0.7711875,-0.6631381,-0.10804939,-0.0030171871,0.0025599003,-0.0055770874
271,sae_recons,5.0,-0.77659976,-0.6560019,-0.12059784,-0.7803158,-0.65277714,-0.12753868,-0.0037160516,0.00322479,-0.0069408417
256,sae_recons,10.0,-1.7158931,-0.23206937,-1.4838238,-1.724187,-0.23026383,-1.4939232,-0.008293867,0.0018055439,-0.010099411
257,sae_recons,10.0,-2.0038693,-0.17769933,-1.82617,-2.0117612,-0.17640926,-1.835352,-0.007891893,0.001290068,-0.009181976
258,sae_recons,10.0,-0.64364344,-0.7883864,0.14474297,-0.651402,-0.779696,0.12829399,-0.007758558,0.008690417,-0.016448975
259,sae_recons,10.0,-0.72553235,-0.700939,-0.024593353,-0.7332133,-0.6935824,-0.03963089,-0.0076809525,0.007356584,-0.015037537
260,sae_recons,10.0,-0.6665505,-0.761073,0.094522476,-0.6738835,-0.7533112,0.07942772,-0.0073329806,0.0077617764,-0.015094757
261,sae_recons,10.0,-0.8073732,-0.62915057,-0.17822266,-0.814749,-0.623173,-0.191576,-0.007375777,0.005977571,-0.013353348
262,sae_recons,10.0,-0.62093294,-0.81162393,0.190691,-0.6294165,-0.80163866,0.17222214,-0.008483589,0.009985268,-0.018468857
263,sae_recons,10.0,-0.6013501,-0.8306878,0.22933769,-0.609951,-0.8200722,0.21012115,-0.008600891,0.010615647,-0.019216537
264,sae_recons,10.0,-1.4182587,-0.31113058,-1.1071281,-1.4286065,-0.30782178,-1.1207848,-0.010347843,0.0033088028,-0.013656616
265,sae_recons,10.0,-0.83984756,-0.6038952,-0.23595238,-0.847377,-0.5981514,-0.24922562,-0.0075294375,0.0057438016,-0.013273239
266,sae_recons,10.0,-2.3043523,-0.1347908,-2.1695614,-2.311131,-0.13404314,-2.1770878,-0.006778717,0.00074765086,-0.0075263977
267,sae_recons,10.0,-0.644621,-0.78672993,0.14210892,-0.651422,-0.77913046,0.12770844,-0.006801009,0.007599473,-0.014400482
268,sae_recons,10.0,-0.7197991,-0.7056809,-0.014118195,-0.727054,-0.6987108,-0.0283432,-0.0072548985,0.0069701076,-0.014225006
269,sae_recons,10.0,-0.70268327,-0.7264927,0.023809433,-0.70943785,-0.71982336,0.010385513,-0.006754577,0.0066693425,-0.01342392
270,sae_recons,10.0,-0.7681703,-0.665698,-0.102472305,-0.7743605,-0.6604689,-0.1138916,-0.006190181,0.0052291155,-0.011419296
271,sae_recons,10.0,-0.77659976,-0.6560019,-0.12059784,-0.7841279,-0.64950913,-0.13461876,-0.0075281262,0.0064927936,-0.01402092
256,sae_recons,20.0,-1.7158931,-0.23206937,-1.4838238,-1.7332269,-0.22834222,-1.5048847,-0.017333746,0.003727153,-0.021060944
257,sae_recons,20.0,-2.0038693,-0.17769933,-1.82617,-2.0208192,-0.17496923,-1.84585,-0.016949892,0.0027301013,-0.019680023
258,sae_recons,20.0,-0.64364344,-0.7883864,0.14474297,-0.6597612,-0.7705438,0.11078262,-0.016117752,0.01784259,-0.033960342
259,sae_recons,20.0,-0.72553235,-0.700939,-0.024593353,-0.7413798,-0.6859465,-0.055433273,-0.015847445,0.0149924755,-0.03083992
260,sae_recons,20.0,-0.6665505,-0.761073,0.094522476,-0.68179816,-0.74510306,0.0633049,-0.015247643,0.015969932,-0.031217575
261,sae_recons,20.0,-0.8073732,-0.62915057,-0.17822266,-0.8227268,-0.6168304,-0.20589638,-0.01535356,0.012320161,-0.027673721
262,sae_recons,20.0,-0.62093294,-0.81162393,0.190691,-0.6383309,-0.7914147,0.1530838,-0.01739794,0.020209253,-0.037607193
263,sae_recons,20.0,-0.6013501,-0.8306878,0.22933769,-0.6189738,-0.80921656,0.19024277,-0.017623663,0.021471262,-0.039094925
264,sae_recons,20.0,-1.4182587,-0.31113058,-1.1071281,-1.4396541,-0.30437535,-1.1352787,-0.021395445,0.006755233,-0.028150558
265,sae_recons,20.0,-0.83984756,-0.6038952,-0.23595238,-0.8555576,-0.592025,-0.26353264,-0.015710056,0.011870205,-0.027580261
266,sae_recons,20.0,-2.3043523,-0.1347908,-2.1695614,-2.3190663,-0.13319331,-2.185873,-0.014714003,0.001597479,-0.016311646
267,sae_recons,20.0,-0.644621,-0.78672993,0.14210892,-0.65881103,-0.7710394,0.11222839,-0.014190018,0.015690506,-0.029880524
268,sae_recons,20.0,-0.7197991,-0.7056809,-0.014118195,-0.73486185,-0.69136286,-0.043498993,-0.015062749,0.014318049,-0.029380798
269,sae_recons,20.0,-0.70268327,-0.7264927,0.023809433,-0.71681625,-0.7126773,-0.0041389465,-0.0141329765,0.013815403,-0.02794838
270,sae_recons,20.0,-0.7681703,-0.665698,-0.102472305,-0.7811863,-0.6547882,-0.12639809,-0.0130159855,0.010909796,-0.023925781
271,sae_recons,20.0,-0.77659976,-0.6560019,-0.12059784,-0.7921002,-0.6427891,-0.14931107,-0.015500426,0.0132128,-0.028713226
256,sae_recons,30.0,-1.7158931,-0.23206937,-1.4838238,-1.743,-0.22630124,-1.5166988,-0.027106881,0.005768135,-0.03287506
257,sae_recons,30.0,-2.0038693,-0.17769933,-1.82617,-2.0309894,-0.1733863,-1.8576031,-0.027120113,0.004313022,-0.031433105
258,sae_recons,30.0,-0.64364344,-0.7883864,0.14474297,-0.66865164,-0.761015,0.09236336,-0.025008202,0.027371407,-0.05237961
259,sae_recons,30.0,-0.72553235,-0.700939,-0.024593353,-0.74995744,-0.6781019,-0.071855545,-0.02442509,0.022837102,-0.04726219
260,sae_recons,30.0,-0.6665505,-0.761073,0.094522476,-0.69021165,-0.73654306,0.046331406,-0.023661137,0.024529934,-0.04819107
261,sae_recons,30.0,-0.8073732,-0.62915057,-0.17822266,-0.8312292,-0.6101866,-0.22104263,-0.023855984,0.018963993,-0.042819977
262,sae_recons,30.0,-0.62093294,-0.81162393,0.190691,-0.6476352,-0.7810066,0.13337135,-0.026702285,0.030617356,-0.05731964
263,sae_recons,30.0,-0.6013501,-0.8306878,0.22933769,-0.6283816,-0.7981719,0.16979027,-0.027031481,0.032515943,-0.059547424
264,sae_recons,30.0,-1.4182587,-0.31113058,-1.1071281,-1.4513317,-0.3008114,-1.1505203,-0.033073068,0.010319173,-0.04339218
265,sae_recons,30.0,-0.83984756,-0.6038952,-0.23595238,-0.864305,-0.58558035,-0.27872467,-0.024457455,0.018314838,-0.042772293
266,sae_recons,30.0,-2.3043523,-0.1347908,-2.1695614,-2.3281193,-0.13224219,-2.195877,-0.023766994,0.0025486052,-0.02631569
267,sae_recons,30.0,-0.644621,-0.78672993,0.14210892,-0.6667167,-0.7625438,0.0958271,-0.02209568,0.024186134,-0.046281815
268,sae_recons,30.0,-0.7197991,-0.7056809,-0.014118195,-0.7431593,-0.6837015,-0.05945778,-0.023360193,0.021979392,-0.045339584
269,sae_recons,30.0,-0.70268327,-0.7264927,0.023809433,-0.724761,-0.7051134,-0.019647598,-0.02207774,0.021379292,-0.04345703
270,sae_recons,30.0,-0.7681703,-0.665698,-0.102472305,-0.788571,-0.6487185,-0.13985252,-0.020400703,0.016979516,-0.03738022
271,sae_recons,30.0,-0.77659976,-0.6560019,-0.12059784,-0.80043525,-0.6359131,-0.16452217,-0.02383548,0.020088851,-0.04392433
256,sae_diff,-30.0,-1.7158931,-0.23206937,-1.4838238,-1.7030463,-0.23733096,-1.4657154,0.0128468275,-0.005261585,0.018108368
257,sae_diff,-30.0,-2.0038693,-0.17769933,-1.82617,-2.0015614,-0.18037152,-1.8211899,0.0023078918,-0.0026721954,0.0049800873
258,sae_diff,-30.0,-0.64364344,-0.7883864,0.14474297,-0.6529355,-0.7796407,0.12670517,-0.009292066,0.00874573,-0.018037796
259,sae_diff,-30.0,-0.72553235,-0.700939,-0.024593353,-0.7312832,-0.6973152,-0.03396797,-0.005750835,0.0036237836,-0.0093746185
260,sae_diff,-30.0,-0.6665505,-0.761073,0.094522476,-0.6746416,-0.75412464,0.07948303,-0.008091092,0.006948352,-0.015039444
261,sae_diff,-30.0,-0.8073732,-0.62915057,-0.17822266,-0.812776,-0.62649673,-0.1862793,-0.0054028034,0.0026538372,-0.008056641
262,sae_diff,-30.0,-0.62093294,-0.81162393,0.190691,-0.6291821,-0.8038876,0.1747055,-0.008249164,0.0077363253,-0.015985489
263,sae_diff,-30.0,-0.6013501,-0.8306878,0.22933769,-0.6109979,-0.82012725,0.20912933,-0.009647787,0.010560572,-0.020208359
264,sae_diff,-30.0,-1.4182587,-0.31113058,-1.1071281,-1.4149632,-0.3140893,-1.100874,0.0032954216,-0.002958715,0.006254196
265,sae_diff,-30.0,-0.83984756,-0.6038952,-0.23595238,-0.84632105,-0.60115236,-0.24516869,-0.0064734817,0.002742827,-0.009216309
266,sae_diff,-30.0,-2.3043523,-0.1347908,-2.1695614,-2.284937,-0.13934699,-2.1455898,0.019415379,-0.004556194,0.023971558
267,sae_diff,-30.0,-0.644621,-0.78672993,0.14210892,-0.65386164,-0.77803004,0.124168396,-0.009240627,0.008699894,-0.017940521
268,sae_diff,-30.0,-0.7197991,-0.7056809,-0.014118195,-0.7264697,-0.7011058,-0.025363922,-0.006670594,0.0045751333,-0.011245728
269,sae_diff,-30.0,-0.70268327,-0.7264927,0.023809433,-0.70755297,-0.72363955,0.016086578,-0.0048696995,0.0028531551,-0.0077228546
270,sae_diff,-30.0,-0.7681703,-0.665698,-0.102472305,-0.77209985,-0.66441476,-0.10768509,-0.0039295554,0.0012832284,-0.005212784
271,sae_diff,-30.0,-0.77659976,-0.6560019,-0.12059784,-0.7837278,-0.651375,-0.13235283,-0.00712806,0.0046269298,-0.01175499
256,sae_diff,-20.0,-1.7158931,-0.23206937,-1.4838238,-1.706908,-0.23567466,-1.4712334,0.008985162,-0.0036052912,0.012590408
257,sae_diff,-20.0,-2.0038693,-0.17769933,-1.82617,-2.0019817,-0.17953677,-1.8224449,0.0018875599,-0.0018374473,0.0037250519
258,sae_diff,-20.0,-0.64364344,-0.7883864,0.14474297,-0.6497482,-0.7826561,0.13290787,-0.0061047673,0.005730331,-0.011835098
259,sae_diff,-20.0,-0.72553235,-0.700939,-0.024593353,-0.7293474,-0.69854945,-0.030797958,-0.003815055,0.0023895502,-0.006204605
260,sae_diff,-20.0,-0.6665505,-0.761073,0.094522476,-0.67185515,-0.75654525,0.084690094,-0.0053046346,0.0045277476,-0.009832382
261,sae_diff,-20.0,-0.8073732,-0.62915057,-0.17822266,-0.81080896,-0.6275318,-0.18327713,-0.003435731,0.001618743,-0.005054474
262,sae_diff,-20.0,-0.62093294,-0.81162393,0.190691,-0.62660694,-0.80626774,0.1796608,-0.0056740046,0.0053561926,-0.011030197
263,sae_diff,-20.0,-0.6013501,-0.8306878,0.22933769,-0.6078484,-0.82357717,0.21572876,-0.006498277,0.0071106553,-0.0136089325
264,sae_diff,-20.0,-1.4182587,-0.31113058,-1.1071281,-1.415765,-0.31321642,-1.1025486,0.00249362,-0.0020858347,0.004579544
265,sae_diff,-20.0,-0.83984756,-0.6038952,-0.23595238,-0.84397495,-0.6022223,-0.24175262,-0.004127383,0.001672864,-0.005800247
266,sae_diff,-20.0,-2.3043523,-0.1347908,-2.1695614,-2.2911232,-0.13784662,-2.1532764,0.013229132,-0.0030558258,0.016284943
267,sae_diff,-20.0,-0.644621,-0.78672993,0.14210892,-0.6507012,-0.7810208,0.1303196,-0.00608021,0.0057091117,-0.011789322
268,sae_diff,-20.0,-0.7197991,-0.7056809,-0.014118195,-0.7241566,-0.70272565,-0.02143097,-0.0043575168,0.002955258,-0.0073127747
269,sae_diff,-20.0,-0.70268327,-0.7264927,0.023809433,-0.7057645,-0.7247731,0.019008636,-0.0030812025,0.001719594,-0.0048007965
270,sae_diff,-20.0,-0.7681703,-0.665698,-0.102472305,-0.770599,-0.66502917,-0.10556984,-0.0024287105,0.0006688237,-0.0030975342
271,sae_diff,-20.0,-0.77659976,-0.6560019,-0.12059784,-0.7812931,-0.6529972,-0.1282959,-0.0046933293,0.0030047297,-0.007698059
256,sae_diff,-10.0,-1.7158931,-0.23206937,-1.4838238,-1.7111508,-0.23392828,-1.4772224,0.004742384,-0.001858905,0.0066013336
257,sae_diff,-10.0,-2.0038693,-0.17769933,-1.82617,-2.0026982,-0.17865297,-1.8240452,0.0011711121,-0.0009536445,0.0021247864
258,sae_diff,-10.0,-0.64364344,-0.7883864,0.14474297,-0.6466299,-0.7855936,0.1389637,-0.0029864907,0.0027927756,-0.0057792664
259,sae_diff,-10.0,-0.72553235,-0.700939,-0.024593353,-0.72740483,-0.6997807,-0.02762413,-0.0018724799,0.0011582971,-0.003030777
260,sae_diff,-10.0,-0.6665505,-0.761073,0.094522476,-0.66914713,-0.7588726,0.089725494,-0.0025966167,0.002200365,-0.004796982
261,sae_diff,-10.0,-0.8073732,-0.62915057,-0.17822266,-0.8089835,-0.6284358,-0.18054771,-0.0016102791,0.0007147789,-0.002325058
262,sae_diff,-10.0,-0.62093294,-0.81162393,0.190691,-0.6238229,-0.80888534,0.18506241,-0.0028899908,0.002738595,-0.005628586
263,sae_diff,-10.0,-0.6013501,-0.8306878,0.22933769,-0.6046265,-0.82710344,0.22247696,-0.003276348,0.003584385,-0.006860733
264,sae_diff,-10.0,-1.4182587,-0.31113058,-1.1071281,-1.4168154,-0.31224498,-1.1045704,0.0014432669,-0.0011143982,0.0025577545
265,sae_diff,-10.0,-0.83984756,-0.6038952,-0.23595238,-0.8418118,-0.6031395,-0.23867226,-0.0019642115,0.0007556677,-0.0027198792
266,sae_diff,-10.0,-2.3043523,-0.1347908,-2.1695614,-2.2975645,-0.13632882,-2.1612358,0.006787777,-0.0015380234,0.008325577
267,sae_diff,-10.0,-0.644621,-0.78672993,0.14210892,-0.6476132,-0.7839276,0.13631439,-0.0029922128,0.0028023124,-0.005794525
268,sae_diff,-10.0,-0.7197991,-0.7056809,-0.014118195,-0.7219017,-0.7042797,-0.017621994,-0.0021026134,0.001401186,-0.0035037994
269,sae_diff,-10.0,-0.70268327,-0.7264927,0.023809433,-0.7041171,-0.72574645,0.021629333,-0.0014338493,0.00074625015,-0.0021800995
270,sae_diff,-10.0,-0.7681703,-0.665698,-0.102472305,-0.7692692,-0.6654732,-0.103796005,-0.0010989308,0.00022476912,-0.0013237
271,sae_diff,-10.0,-0.77659976,-0.6560019,-0.12059784,-0.77888435,-0.6545672,-0.12431717,-0.0022845864,0.0014347434,-0.0037193298
256,sae_diff,-5.0,-1.7158931,-0.23206937,-1.4838238,-1.7134706,-0.23300941,-1.4804611,0.0024225712,-0.00094003975,0.0033626556
257,sae_diff,-5.0,-2.0038693,-0.17769933,-1.82617,-2.0032172,-0.17818603,-1.8250313,0.0006520748,-0.00048670173,0.0011386871
258,sae_diff,-5.0,-0.64364344,-0.7883864,0.14474297,-0.6451147,-0.7870138,0.14189911,-0.001471281,0.0013725758,-0.0028438568
259,sae_diff,-5.0,-0.72553235,-0.700939,-0.024593353,-0.72645634,-0.70037144,-0.0260849,-0.0009239912,0.0005675554,-0.0014915466
260,sae_diff,-5.0,-0.6665505,-0.761073,0.094522476,-0.667815,-0.76001054,0.09219551,-0.0012645125,0.0010624528,-0.0023269653
261,sae_diff,-5.0,-0.8073732,-0.62915057,-0.17822266,-0.8081503,-0.62881756,-0.17933273,-0.00077706575,0.00033301115,-0.0011100769
262,sae_diff,-5.0,-0.62093294,-0.81162393,0.190691,-0.62238526,-0.81024575,0.18786049,-0.0014523268,0.0013781786,-0.0028305054
263,sae_diff,-5.0,-0.6013501,-0.8306878,0.22933769,-0.60298675,-0.82889885,0.2259121,-0.0016366243,0.0017889738,-0.0034255981
264,sae_diff,-5.0,-1.4182587,-0.31113058,-1.1071281,-1.4174848,-0.31170702,-1.1057777,0.0007739067,-0.0005764365,0.0013504028
265,sae_diff,-5.0,-0.83984756,-0.6038952,-0.23595238,-0.840802,-0.6035393,-0.23726273,-0.0009544492,0.00035589933,-0.0013103485
266,sae_diff,-5.0,-2.3043523,-0.1347908,-2.1695614,-2.30089,-0.13556473,-2.1653252,0.0034623146,-0.0007739365,0.0042362213
267,sae_diff,-5.0,-0.644621,-0.78672993,0.14210892,-0.6460864,-0.7853629,0.1392765,-0.0014653802,0.0013670325,-0.0028324127
268,sae_diff,-5.0,-0.7197991,-0.7056809,-0.014118195,-0.7208351,-0.70499647,-0.015838623,-0.0010359883,0.00068444014,-0.0017204285
269,sae_diff,-5.0,-0.70268327,-0.7264927,0.023809433,-0.70337766,-0.7261438,0.022766113,-0.0006943941,0.0003489256,-0.0010433197
270,sae_diff,-5.0,-0.7681703,-0.665698,-0.102472305,-0.7686932,-0.66561055,-0.10308266,-0.00052291155,8.7440014e-05,-0.00061035156
271,sae_diff,-5.0,-0.77659976,-0.6560019,-0.12059784,-0.7777254,-0.6553022,-0.12242317,-0.0011256337,0.0006996989,-0.0018253326
256,sae_diff,5.0,-1.7158931,-0.23206937,-1.4838238,-1.7184768,-0.23109582,-1.487381,-0.002583623,0.00097355247,-0.0035572052
257,sae_diff,5.0,-2.0038693,-0.17769933,-1.82617,-2.0047019,-0.17718521,-1.8275166,-0.0008325577,0.00051411986,-0.0013465881
258,sae_diff,5.0,-0.64364344,-0.7883864,0.14474297,-0.64222103,-0.78970486,0.14748383,0.0014224052,-0.0013184547,0.00274086
259,sae_diff,5.0,-0.72553235,-0.700939,-0.024593353,-0.72465193,-0.7014643,-0.023187637,0.0008804202,-0.00052529573,0.001405716
260,sae_diff,5.0,-0.6665505,-0.761073,0.094522476,-0.6653214,-0.7620984,0.09677696,0.0012291074,-0.0010253787,0.002254486
261,sae_diff,5.0,-0.8073732,-0.62915057,-0.17822266,-0.80667657,-0.6294152,-0.17726135,0.0006966591,-0.00026464462,0.0009613037
262,sae_diff,5.0,-0.62093294,-0.81162393,0.190691,-0.6194538,-0.8130344,0.19358063,0.0014791489,-0.0014104843,0.0028896332
263,sae_diff,5.0,-0.6013501,-0.8306878,0.22933769,-0.599726,-0.8324607,0.23273468,0.0016241074,-0.0017728806,0.003396988
264,sae_diff,5.0,-1.4182587,-0.31113058,-1.1071281,-1.4191539,-0.3105133,-1.1086407,-0.00089526176,0.0006172955,-0.0015125275
265,sae_diff,5.0,-0.83984756,-0.6038952,-0.23595238,-0.83899957,-0.6041668,-0.23483276,0.0008479953,-0.00027161837,0.0011196136
266,sae_diff,5.0,-2.3043523,-0.1347908,-2.1695614,-2.3079398,-0.13400863,-2.1739311,-0.0035874844,0.00078216195,-0.0043697357
267,sae_diff,5.0,-0.644621,-0.78672993,0.14210892,-0.6431825,-0.78806853,0.14488602,0.0014384985,-0.0013386011,0.0027770996
268,sae_diff,5.0,-0.7197991,-0.7056809,-0.014118195,-0.7188044,-0.70632654,-0.012477875,0.0009946823,-0.0006456375,0.0016403198
269,sae_diff,5.0,-0.70268327,-0.7264927,0.023809433,-0.70204026,-0.7267881,0.024747849,0.0006430149,-0.00029540062,0.0009384155
270,sae_diff,5.0,-0.7681703,-0.665698,-0.102472305,-0.7677229,-0.665716,-0.10200691,0.00044739246,-1.8000603e-05,0.00046539307
271,sae_diff,5.0,-0.77659976,-0.6560019,-0.12059784,-0.775518,-0.65665776,-0.118860245,0.0010817647,-0.0006558299,0.0017375946
256,sae_diff,10.0,-1.7158931,-0.23206937,-1.4838238,-1.7212398,-0.2300842,-1.4911556,-0.005346656,0.0019851774,-0.007331848
257,sae_diff,10.0,-2.0038693,-0.17769933,-1.82617,-2.0056934,-0.17664906,-1.8290443,-0.0018241405,0.0010502636,-0.0028743744
258,sae_diff,10.0,-0.64364344,-0.7883864,0.14474297,-0.640843,-0.7909761,0.15013313,0.0028004646,-0.0025897026,0.0053901672
259,sae_diff,10.0,-0.72553235,-0.700939,-0.024593353,-0.7238108,-0.7019526,-0.021858215,0.001721561,-0.001013577,0.002735138
260,sae_diff,10.0,-0.6665505,-0.761073,0.094522476,-0.6641383,-0.7630744,0.09893608,0.0024122,-0.0020014048,0.0044136047
261,sae_diff,10.0,-0.8073732,-0.62915057,-0.17822266,-0.8060594,-0.6296125,-0.17644691,0.0013138056,-0.000461936,0.0017757416
262,sae_diff,10.0,-0.62093294,-0.81162393,0.190691,-0.6179571,-0.81446743,0.19651031,0.0029758215,-0.0028434992,0.0058193207
263,sae_diff,10.0,-0.6013501,-0.8306878,0.22933769,-0.5980909,-0.83424735,0.23615646,0.0032592416,-0.0035595298,0.0068187714
264,sae_diff,10.0,-1.4182587,-0.31113058,-1.1071281,-1.4201937,-0.30984777,-1.1103458,-0.0019350052,0.0012828112,-0.0032176971
265,sae_diff,10.0,-0.83984756,-0.6038952,-0.23595238,-0.8382135,-0.60439163,-0.23382187,0.0016340613,-0.0004964471,0.0021305084
266,sae_diff,10.0,-2.3043523,-0.1347908,-2.1695614,-2.311668,-0.13321649,-2.1784515,-0.0073156357,0.0015743077,-0.008890152
267,sae_diff,10.0,-0.644621,-0.78672993,0.14210892,-0.6417804,-0.7893691,0.14758873,0.0028406382,-0.0026391745,0.0054798126
268,sae_diff,10.0,-0.7197991,-0.7056809,-0.014118195,-0.71786195,-0.7069214,-0.010940552,0.001937151,-0.0012404919,0.0031776428
269,sae_diff,10.0,-0.70268327,-0.7264927,0.023809433,-0.7014797,-0.727,0.025520325,0.0012035966,-0.00050729513,0.0017108917
270,sae_diff,10.0,-0.7681703,-0.665698,-0.102472305,-0.76735115,-0.6656647,-0.10168648,0.00081914663,3.3318996e-05,0.00078582764
271,sae_diff,10.0,-0.77659976,-0.6560019,-0.12059784,-0.7744751,-0.65727425,-0.11720085,0.0021246672,-0.0012723207,0.003396988
256,sae_diff,20.0,-1.7158931,-0.23206937,-1.4838238,-1.7273108,-0.22795545,-1.4993553,-0.011417627,0.0041139275,-0.01553154
257,sae_diff,20.0,-2.0038693,-0.17769933,-1.82617,-2.0082977,-0.17549017,-1.8328075,-0.0044283867,0.0022091568,-0.0066375732
258,sae_diff,20.0,-0.64364344,-0.7883864,0.14474297,-0.6382708,-0.79331917,0.15504837,0.0053726435,-0.004932761,0.010305405
259,sae_diff,20.0,-0.72553235,-0.700939,-0.024593353,-0.72228336,-0.70278645,-0.019496918,0.0032489896,-0.001847446,0.0050964355
260,sae_diff,20.0,-0.6665505,-0.761073,0.094522476,-0.66193223,-0.7648566,0.10292435,0.004618287,-0.0037835836,0.008401871
261,sae_diff,20.0,-0.8073732,-0.62915057,-0.17822266,-0.8050755,-0.6297978,-0.17527771,0.0022976995,-0.00064724684,0.0029449463
262,sae_diff,20.0,-0.62093294,-0.81162393,0.190691,-0.61497533,-0.81732786,0.20235252,0.0059576035,-0.005703926,0.01166153
263,sae_diff,20.0,-0.6013501,-0.8306878,0.22933769,-0.5948898,-0.83773345,0.24284363,0.006460309,-0.0070456266,0.013505936
264,sae_diff,20.0,-1.4182587,-0.31113058,-1.1071281,-1.4227382,-0.308364,-1.1143742,-0.0044795275,0.0027665794,-0.0072460175
265,sae_diff,20.0,-0.83984756,-0.6038952,-0.23595238,-0.83695066,-0.6046032,-0.23234749,0.002896905,-0.00070798397,0.003604889
266,sae_diff,20.0,-2.3043523,-0.1347908,-2.1695614,-2.3196619,-0.13159527,-2.1880665,-0.015309572,0.0031955242,-0.018505096
267,sae_diff,20.0,-0.644621,-0.78672993,0.14210892,-0.6391621,-0.7917691,0.15260696,0.0054588914,-0.0050391555,0.010498047
268,sae_diff,20.0,-0.7197991,-0.7056809,-0.014118195,-0.7161892,-0.7079094,-0.0082798,0.0036098957,-0.0022284985,0.005838394
269,sae_diff,20.0,-0.70268327,-0.7264927,0.023809433,-0.70058316,-0.7271983,0.026615143,0.00210011,-0.0007055998,0.0028057098
270,sae_diff,20.0,-0.7681703,-0.665698,-0.102472305,-0.7668804,-0.6653198,-0.10156059,0.0012899041,0.00037819147,0.00091171265
271,sae_diff,20.0,-0.77659976,-0.6560019,-0.12059784,-0.7725558,-0.6583495,-0.114206314,0.0040439367,-0.0023475885,0.0063915253
256,sae_diff,30.0,-1.7158931,-0.23206937,-1.4838238,-1.7342429,-0.2256618,-1.5085812,-0.018349767,0.006407574,-0.024757385
257,sae_diff,30.0,-2.0038693,-0.17769933,-1.82617,-2.0118098,-0.17421098,-1.8375988,-0.007940531,0.003488347,-0.011428833
258,sae_diff,30.0,-0.64364344,-0.7883864,0.14474297,-0.6359778,-0.7953654,0.15938759,0.007665634,-0.0069789886,0.014644623
259,sae_diff,30.0,-0.72553235,-0.700939,-0.024593353,-0.72104084,-0.7033597,-0.017681122,0.004491508,-0.0024207234,0.0069122314
